,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
73,0.0419,https://api.spotify.com/v1/audio-analysis/1x63bKBxSxGNAoHsYIQNTi,0.798,311358,0.641,1x63bKBxSxGNAoHsYIQNTi,0.488,10,0.878,-9.31,1,0.0887,117.996,4,https://api.spotify.com/v1/tracks/1x63bKBxSxGNAoHsYIQNTi,audio_features,spotify:track:1x63bKBxSxGNAoHsYIQNTi,0.416
74,0.274,https://api.spotify.com/v1/audio-analysis/6nsC4P5GGXTNLgX4E7sINC,0.812,276289,0.411,6nsC4P5GGXTNLgX4E7sINC,0.155,8,0.148,-12.834,0,0.242,101.013,4,https://api.spotify.com/v1/tracks/6nsC4P5GGXTNLgX4E7sINC,audio_features,spotify:track:6nsC4P5GGXTNLgX4E7sINC,0.398
75,0.922,https://api.spotify.com/v1/audio-analysis/6RYnTnUSj8uTZhIJUoOuC8,0.367,324400,0.272,6RYnTnUSj8uTZhIJUoOuC8,0.58,7,0.112,-14.315,0,0.0523,119.753,3,https://api.spotify.com/v1/tracks/6RYnTnUSj8uTZhIJUoOuC8,audio_features,spotify:track:6RYnTnUSj8uTZhIJUoOuC8,0.0868
76,0.114,https://api.spotify.com/v1/audio-analysis/7wg2wu1M5xaGCaUGtssbPw,0.829,271535,0.492,7wg2wu1M5xaGCaUGtssbPw,0.413,10,0.107,-10.725,0,0.0733,86.977,4,https://api.spotify.com/v1/tracks/7wg2wu1M5xaGCaUGtssbPw,audio_features,spotify:track:7wg2wu1M5xaGCaUGtssbPw,0.862
77,0.057,https://api.spotify.com/v1/audio-analysis/0AjDQLywGn0kPPsUCxdnty,0.886,313880,0.571,0AjDQLywGn0kPPsUCxdnty,0.393,1,0.163,-10.883,1,0.205,116.932,4,https://api.spotify.com/v1/tracks/0AjDQLywGn0kPPsUCxdnty,audio_features,spotify:track:0AjDQLywGn0kPPsUCxdnty,0.436
78,0.172,https://api.spotify.com/v1/audio-analysis/308roywBcZjgAGJYu6LHqn,0.696,247889,0.421,308roywBcZjgAGJYu6LHqn,0.0251,1,0.198,-10.089,1,0.0315,96.02,4,https://api.spotify.com/v1/tracks/308roywBcZjgAGJYu6LHqn,audio_features,spotify:track:308roywBcZjgAGJYu6LHqn,0.938
79,0.00317,https://api.spotify.com/v1/audio-analysis/4hWg1FRRVNzxitHvP02zAb,0.709,292500,0.74,4hWg1FRRVNzxitHvP02zAb,0.797,7,0.127,-8.613,0,0.04,118.983,4,https://api.spotify.com/v1/tracks/4hWg1FRRVNzxitHvP02zAb,audio_features,spotify:track:4hWg1FRRVNzxitHvP02zAb,0.272
80,0.771,https://api.spotify.com/v1/audio-analysis/64m3l8g23TetLft4QT65Jw,0.254,394587,0.308,64m3l8g23TetLft4QT65Jw,0.738,9,0.0955,-14.716,1,0.0422,117.175,4,https://api.spotify.com/v1/tracks/64m3l8g23TetLft4QT65Jw,audio_features,spotify:track:64m3l8g23TetLft4QT65Jw,0.0349
81,0.108,https://api.spotify.com/v1/audio-analysis/5mlPyCvDhObzsunDjdF8rJ,0.507,118373,0.881,5mlPyCvDhObzsunDjdF8rJ,0.128,8,0.0987,-9.047,1,0.0384,118.3,4,https://api.spotify.com/v1/tracks/5mlPyCvDhObzsunDjdF8rJ,audio_features,spotify:track:5mlPyCvDhObzsunDjdF8rJ,0.703
82,0.629,https://api.spotify.com/v1/audio-analysis/3dTrnFQm2szR6GbksrV2G1,0.482,155560,0.52,3dTrnFQm2szR6GbksrV2G1,0.873,3,0.142,-8.216,0,0.0261,85.562,4,https://api.spotify.com/v1/tracks/3dTrnFQm2szR6GbksrV2G1,audio_features,spotify:track:3dTrnFQm2szR6GbksrV2G1,0.219
83,0.252,https://api.spotify.com/v1/audio-analysis/2aAyqJCD07rBi709t4sdpN,0.662,151320,0.521,2aAyqJCD07rBi709t4sdpN,0.0,1,0.104,-9.635,1,0.0309,128.414,3,https://api.spotify.com/v1/tracks/2aAyqJCD07rBi709t4sdpN,audio_features,spotify:track:2aAyqJCD07rBi709t4sdpN,0.383
84,0.000406,https://api.spotify.com/v1/audio-analysis/6sc1bhC7ty4XWW6SI84rwg,0.613,200907,0.807,6sc1bhC7ty4XWW6SI84rwg,0.0645,10,0.267,-6.47,0,0.0246,102.204,4,https://api.spotify.com/v1/tracks/6sc1bhC7ty4XWW6SI84rwg,audio_features,spotify:track:6sc1bhC7ty4XWW6SI84rwg,0.482
85,2.6e-05,https://api.spotify.com/v1/audio-analysis/0sCV5SGElhIptbEo1dk6wZ,0.24,118520,0.746,0sCV5SGElhIptbEo1dk6wZ,0.673,5,0.296,-5.328,1,0.0393,61.085,5,https://api.spotify.com/v1/tracks/0sCV5SGElhIptbEo1dk6wZ,audio_features,spotify:track:0sCV5SGElhIptbEo1dk6wZ,0.22
86,0.587,https://api.spotify.com/v1/audio-analysis/1VDYasBcRobKZVwPv4ytC8,0.418,246320,0.103,1VDYasBcRobKZVwPv4ytC8,0.0859,5,0.123,-15.897,1,0.0323,110.166,4,https://api.spotify.com/v1/tracks/1VDYasBcRobKZVwPv4ytC8,audio_features,spotify:track:1VDYasBcRobKZVwPv4ytC8,0.0979
87,0.0197,https://api.spotify.com/v1/audio-analysis/3gHYbfV4UfC1b1pNY9W3ke,0.659,780120,0.739,3gHYbfV4UfC1b1pNY9W3ke,0.727,9,0.196,-8.85,0,0.0305,108.35,4,https://api.spotify.com/v1/tracks/3gHYbfV4UfC1b1pNY9W3ke,audio_features,spotify:track:3gHYbfV4UfC1b1pNY9W3ke,0.156
88,0.397,https://api.spotify.com/v1/audio-analysis/3x9cmbqYqEclcaSXlusTVh,0.523,534293,0.53,3x9cmbqYqEclcaSXlusTVh,0.12,10,0.11,-10.528,1,0.0311,130.4,4,https://api.spotify.com/v1/tracks/3x9cmbqYqEclcaSXlusTVh,audio_features,spotify:track:3x9cmbqYqEclcaSXlusTVh,0.0362
89,0.00347,https://api.spotify.com/v1/audio-analysis/2Jzf9cPB8A8qCptADEwBNZ,0.821,154640,0.399,2Jzf9cPB8A8qCptADEwBNZ,0.186,6,0.11,-8.458,1,0.0601,83.078,4,https://api.spotify.com/v1/tracks/2Jzf9cPB8A8qCptADEwBNZ,audio_features,spotify:track:2Jzf9cPB8A8qCptADEwBNZ,0.546
90,0.209,https://api.spotify.com/v1/audio-analysis/1ELigAvakqysvIg1qURxPW,0.479,130987,0.868,1ELigAvakqysvIg1qURxPW,0.724,1,0.201,-7.715,1,0.344,48.888,4,https://api.spotify.com/v1/tracks/1ELigAvakqysvIg1qURxPW,audio_features,spotify:track:1ELigAvakqysvIg1qURxPW,0.494
91,0.453,https://api.spotify.com/v1/audio-analysis/2ditH453PVh0Bkf0k3N1bs,0.513,76200,0.619,2ditH453PVh0Bkf0k3N1bs,0.78,0,0.256,-9.245,1,0.108,132.06,4,https://api.spotify.com/v1/tracks/2ditH453PVh0Bkf0k3N1bs,audio_features,spotify:track:2ditH453PVh0Bkf0k3N1bs,0.837
92,0.000237,https://api.spotify.com/v1/audio-analysis/7hKHn5D6C4AuVtWDjJWmaa,0.75,205507,0.517,7hKHn5D6C4AuVtWDjJWmaa,0.386,7,0.0285,-12.23,0,0.0697,132.523,4,https://api.spotify.com/v1/tracks/7hKHn5D6C4AuVtWDjJWmaa,audio_features,spotify:track:7hKHn5D6C4AuVtWDjJWmaa,0.72
93,0.0153,https://api.spotify.com/v1/audio-analysis/6xdqzbQhE2gSihtfGsKqiJ,0.174,284947,0.53,6xdqzbQhE2gSihtfGsKqiJ,0.766,2,0.108,-10.318,0,0.0323,90.333,4,https://api.spotify.com/v1/tracks/6xdqzbQhE2gSihtfGsKqiJ,audio_features,spotify:track:6xdqzbQhE2gSihtfGsKqiJ,0.0373
94,0.0117,https://api.spotify.com/v1/audio-analysis/5z2QCd5jLHMsPB2fabJMSu,0.465,222429,0.887,5z2QCd5jLHMsPB2fabJMSu,0.128,8,0.0894,-6.594,1,0.183,158.076,4,https://api.spotify.com/v1/tracks/5z2QCd5jLHMsPB2fabJMSu,audio_features,spotify:track:5z2QCd5jLHMsPB2fabJMSu,0.286
95,0.0752,https://api.spotify.com/v1/audio-analysis/3erGMxt18PVwPoUekGgEP5,0.748,222429,0.855,3erGMxt18PVwPoUekGgEP5,0.137,6,0.195,-4.392,0,0.18,140.013,4,https://api.spotify.com/v1/tracks/3erGMxt18PVwPoUekGgEP5,audio_features,spotify:track:3erGMxt18PVwPoUekGgEP5,0.483
96,0.215,https://api.spotify.com/v1/audio-analysis/5HyhP5tWtc6SzDWMaYgR51,0.546,244473,0.88,5HyhP5tWtc6SzDWMaYgR51,0.000103,11,0.26,-6.33,0,0.289,152.988,4,https://api.spotify.com/v1/tracks/5HyhP5tWtc6SzDWMaYgR51,audio_features,spotify:track:5HyhP5tWtc6SzDWMaYgR51,0.364
97,0.154,https://api.spotify.com/v1/audio-analysis/0ooCGZ426jr418Bc3etuKI,0.449,170960,0.814,0ooCGZ426jr418Bc3etuKI,0.000708,9,0.884,-6.576,0,0.445,168.958,4,https://api.spotify.com/v1/tracks/0ooCGZ426jr418Bc3etuKI,audio_features,spotify:track:0ooCGZ426jr418Bc3etuKI,0.463
98,0.13,https://api.spotify.com/v1/audio-analysis/0PTqFgv4jVmcf6v6jnzEc3,0.778,169192,0.809,0PTqFgv4jVmcf6v6jnzEc3,0.243,1,0.102,-6.4,1,0.104,127.993,4,https://api.spotify.com/v1/tracks/0PTqFgv4jVmcf6v6jnzEc3,audio_features,spotify:track:0PTqFgv4jVmcf6v6jnzEc3,0.475
99,0.0688,https://api.spotify.com/v1/audio-analysis/53ooCxK7zk7R8K6SGbyanI,0.727,100580,0.809,53ooCxK7zk7R8K6SGbyanI,0.183,8,0.248,-10.251,0,0.158,137.078,4,https://api.spotify.com/v1/tracks/53ooCxK7zk7R8K6SGbyanI,audio_features,spotify:track:53ooCxK7zk7R8K6SGbyanI,0.383
100,0.0107,https://api.spotify.com/v1/audio-analysis/5Q0rDlHjwuev5OoO7E97Ab,0.566,195509,0.871,5Q0rDlHjwuev5OoO7E97Ab,0.0268,3,0.168,-6.99,1,0.195,140.902,4,https://api.spotify.com/v1/tracks/5Q0rDlHjwuev5OoO7E97Ab,audio_features,spotify:track:5Q0rDlHjwuev5OoO7E97Ab,0.441
101,0.0478,https://api.spotify.com/v1/audio-analysis/2HF58uZftTVfWst1RPPgu1,0.44,423214,0.858,2HF58uZftTVfWst1RPPgu1,0.202,7,0.529,-5.466,0,0.15,114.988,4,https://api.spotify.com/v1/tracks/2HF58uZftTVfWst1RPPgu1,audio_features,spotify:track:2HF58uZftTVfWst1RPPgu1,0.232
102,0.0083,https://api.spotify.com/v1/audio-analysis/6TRTx06MTj8c0eQD5dJfJU,0.617,227129,0.68,6TRTx06MTj8c0eQD5dJfJU,0.0521,1,0.296,-5.533,1,0.0637,131.382,4,https://api.spotify.com/v1/tracks/6TRTx06MTj8c0eQD5dJfJU,audio_features,spotify:track:6TRTx06MTj8c0eQD5dJfJU,0.447
103,0.0708,https://api.spotify.com/v1/audio-analysis/6HLBOON9TKyHjtkUHqkror,0.564,253192,0.712,6HLBOON9TKyHjtkUHqkror,0.219,1,0.0699,-4.09,1,0.0592,139.937,4,https://api.spotify.com/v1/tracks/6HLBOON9TKyHjtkUHqkror,audio_features,spotify:track:6HLBOON9TKyHjtkUHqkror,0.148
104,0.0467,https://api.spotify.com/v1/audio-analysis/25QDAlkIZkatFdhzuQtlab,0.543,191464,0.659,25QDAlkIZkatFdhzuQtlab,0.000823,1,0.115,-8.621,1,0.609,130.82,4,https://api.spotify.com/v1/tracks/25QDAlkIZkatFdhzuQtlab,audio_features,spotify:track:25QDAlkIZkatFdhzuQtlab,0.527
105,0.0679,https://api.spotify.com/v1/audio-analysis/6BwTtEHurHVbdXXzm2xd3O,0.74,355550,0.623,6BwTtEHurHVbdXXzm2xd3O,0.79,7,0.12,-16.043,1,0.0956,115.032,4,https://api.spotify.com/v1/tracks/6BwTtEHurHVbdXXzm2xd3O,audio_features,spotify:track:6BwTtEHurHVbdXXzm2xd3O,0.045
106,0.0735,https://api.spotify.com/v1/audio-analysis/6qvVIjPsSPWQCAQJp7GOk4,0.297,328796,0.456,6qvVIjPsSPWQCAQJp7GOk4,0.436,8,0.254,-19.006,1,0.054,79.888,4,https://api.spotify.com/v1/tracks/6qvVIjPsSPWQCAQJp7GOk4,audio_features,spotify:track:6qvVIjPsSPWQCAQJp7GOk4,0.11
107,0.845,https://api.spotify.com/v1/audio-analysis/207ob7oHeagGnxMACkdTAl,0.611,283760,0.445,207ob7oHeagGnxMACkdTAl,0.905,1,0.112,-15.027,1,0.0448,120.0,4,https://api.spotify.com/v1/tracks/207ob7oHeagGnxMACkdTAl,audio_features,spotify:track:207ob7oHeagGnxMACkdTAl,0.0333
108,0.116,https://api.spotify.com/v1/audio-analysis/4Zg39Xo700WEHf1edjdOZf,0.753,371085,0.527,4Zg39Xo700WEHf1edjdOZf,0.8,4,0.199,-11.78,0,0.134,135.032,4,https://api.spotify.com/v1/tracks/4Zg39Xo700WEHf1edjdOZf,audio_features,spotify:track:4Zg39Xo700WEHf1edjdOZf,0.202
109,0.538,https://api.spotify.com/v1/audio-analysis/16al2xsW7TJmICDIMeeGOm,0.557,254568,0.419,16al2xsW7TJmICDIMeeGOm,0.861,1,0.129,-19.131,1,0.0457,172.042,4,https://api.spotify.com/v1/tracks/16al2xsW7TJmICDIMeeGOm,audio_features,spotify:track:16al2xsW7TJmICDIMeeGOm,0.261
110,0.738,https://api.spotify.com/v1/audio-analysis/27n5hm4kGfQhj85suIyEMz,0.536,348301,0.269,27n5hm4kGfQhj85suIyEMz,0.815,0,0.118,-16.753,0,0.113,105.017,4,https://api.spotify.com/v1/tracks/27n5hm4kGfQhj85suIyEMz,audio_features,spotify:track:27n5hm4kGfQhj85suIyEMz,0.143
111,0.812,https://api.spotify.com/v1/audio-analysis/5HQZHgpkyQrGGLKBfgR7g6,0.769,398873,0.408,5HQZHgpkyQrGGLKBfgR7g6,0.927,8,0.0848,-13.786,1,0.0818,133.013,4,https://api.spotify.com/v1/tracks/5HQZHgpkyQrGGLKBfgR7g6,audio_features,spotify:track:5HQZHgpkyQrGGLKBfgR7g6,0.251
112,0.00297,https://api.spotify.com/v1/audio-analysis/6c7wLS0iRoz95k5L0kmBm7,0.716,337162,0.452,6c7wLS0iRoz95k5L0kmBm7,0.374,0,0.0926,-13.9,1,0.051,130.13,4,https://api.spotify.com/v1/tracks/6c7wLS0iRoz95k5L0kmBm7,audio_features,spotify:track:6c7wLS0iRoz95k5L0kmBm7,0.177
113,0.0396,https://api.spotify.com/v1/audio-analysis/32gMsLz2uwlRqXHOVX6Y8g,0.241,209066,0.339,32gMsLz2uwlRqXHOVX6Y8g,0.11,0,0.193,-22.874,0,0.0553,77.885,4,https://api.spotify.com/v1/tracks/32gMsLz2uwlRqXHOVX6Y8g,audio_features,spotify:track:32gMsLz2uwlRqXHOVX6Y8g,0.233
114,0.175,https://api.spotify.com/v1/audio-analysis/6r2LqNBIMhD0eV7dmL5xjx,0.501,417992,0.407,6r2LqNBIMhD0eV7dmL5xjx,0.792,11,0.115,-15.092,0,0.0656,118.938,4,https://api.spotify.com/v1/tracks/6r2LqNBIMhD0eV7dmL5xjx,audio_features,spotify:track:6r2LqNBIMhD0eV7dmL5xjx,0.114
115,0.285,https://api.spotify.com/v1/audio-analysis/54UsAEkHf5LAT7Pwzkpd8O,0.724,336787,0.498,54UsAEkHf5LAT7Pwzkpd8O,0.87,11,0.0832,-18.464,1,0.148,127.981,4,https://api.spotify.com/v1/tracks/54UsAEkHf5LAT7Pwzkpd8O,audio_features,spotify:track:54UsAEkHf5LAT7Pwzkpd8O,0.0737
116,0.0353,https://api.spotify.com/v1/audio-analysis/28gbPVaSKLEf9vzMDPD9iF,0.764,293084,0.504,28gbPVaSKLEf9vzMDPD9iF,0.621,4,0.104,-12.608,0,0.108,94.964,4,https://api.spotify.com/v1/tracks/28gbPVaSKLEf9vzMDPD9iF,audio_features,spotify:track:28gbPVaSKLEf9vzMDPD9iF,0.563
117,0.722,https://api.spotify.com/v1/audio-analysis/7m6dnDN6ymruSqseT1gbaO,0.606,602923,0.178,7m6dnDN6ymruSqseT1gbaO,0.931,9,0.0623,-19.137,0,0.0559,120.012,4,https://api.spotify.com/v1/tracks/7m6dnDN6ymruSqseT1gbaO,audio_features,spotify:track:7m6dnDN6ymruSqseT1gbaO,0.0317
118,0.757,https://api.spotify.com/v1/audio-analysis/0qpOwAYArx2IN0FkAw7cMx,0.654,406238,0.341,0qpOwAYArx2IN0FkAw7cMx,0.806,0,0.0928,-17.719,0,0.0482,120.029,4,https://api.spotify.com/v1/tracks/0qpOwAYArx2IN0FkAw7cMx,audio_features,spotify:track:0qpOwAYArx2IN0FkAw7cMx,0.312
119,0.872,https://api.spotify.com/v1/audio-analysis/6wnM3NMKcmft3QcC2fyQx8,0.256,631025,0.21,6wnM3NMKcmft3QcC2fyQx8,0.912,4,0.11,-18.187,1,0.0451,114.95,3,https://api.spotify.com/v1/tracks/6wnM3NMKcmft3QcC2fyQx8,audio_features,spotify:track:6wnM3NMKcmft3QcC2fyQx8,0.0304
120,0.0813,https://api.spotify.com/v1/audio-analysis/5B6504NliThk1xX7FBK9vV,0.829,368977,0.433,5B6504NliThk1xX7FBK9vV,0.921,1,0.0948,-16.504,0,0.0923,107.969,4,https://api.spotify.com/v1/tracks/5B6504NliThk1xX7FBK9vV,audio_features,spotify:track:5B6504NliThk1xX7FBK9vV,0.176
121,0.677,https://api.spotify.com/v1/audio-analysis/2a4KzFrEzSRcsOoTxvPNNV,0.482,481093,0.414,2a4KzFrEzSRcsOoTxvPNNV,0.89,10,0.105,-17.266,0,0.0578,120.012,4,https://api.spotify.com/v1/tracks/2a4KzFrEzSRcsOoTxvPNNV,audio_features,spotify:track:2a4KzFrEzSRcsOoTxvPNNV,0.27
122,0.645,https://api.spotify.com/v1/audio-analysis/6Dj3sEAt3pKhAP6TZ7lHZE,0.396,437160,0.375,6Dj3sEAt3pKhAP6TZ7lHZE,0.876,1,0.123,-15.501,1,0.0692,129.681,3,https://api.spotify.com/v1/tracks/6Dj3sEAt3pKhAP6TZ7lHZE,audio_features,spotify:track:6Dj3sEAt3pKhAP6TZ7lHZE,0.0675
123,0.964,https://api.spotify.com/v1/audio-analysis/1GwFAhXG2m6d7IlAgiWckL,0.262,146480,0.0534,1GwFAhXG2m6d7IlAgiWckL,0.897,11,0.124,-36.047,1,0.0622,103.008,4,https://api.spotify.com/v1/tracks/1GwFAhXG2m6d7IlAgiWckL,audio_features,spotify:track:1GwFAhXG2m6d7IlAgiWckL,0.288
124,0.95,https://api.spotify.com/v1/audio-analysis/1kL1jDcMfCRoq0TuzqU6fV,0.331,501547,0.409,1kL1jDcMfCRoq0TuzqU6fV,0.88,6,0.12,-21.761,0,0.1,119.95,4,https://api.spotify.com/v1/tracks/1kL1jDcMfCRoq0TuzqU6fV,audio_features,spotify:track:1kL1jDcMfCRoq0TuzqU6fV,0.0543
125,0.98,https://api.spotify.com/v1/audio-analysis/5XIUKPrNvDCF2F4wgZYrGH,0.0782,132133,0.0213,5XIUKPrNvDCF2F4wgZYrGH,0.94,2,0.0839,-31.397,1,0.0388,173.951,3,https://api.spotify.com/v1/tracks/5XIUKPrNvDCF2F4wgZYrGH,audio_features,spotify:track:5XIUKPrNvDCF2F4wgZYrGH,0.0295
126,0.668,https://api.spotify.com/v1/audio-analysis/6CbK9xi97zQ2dibY0lL4CD,0.559,546987,0.321,6CbK9xi97zQ2dibY0lL4CD,0.906,10,0.0953,-15.685,0,0.0396,121.871,5,https://api.spotify.com/v1/tracks/6CbK9xi97zQ2dibY0lL4CD,audio_features,spotify:track:6CbK9xi97zQ2dibY0lL4CD,0.0835
127,0.601,https://api.spotify.com/v1/audio-analysis/25uE7oq5sA2XtJSBGs7hPh,0.194,91840,0.0394,25uE7oq5sA2XtJSBGs7hPh,0.899,4,0.11,-34.096,1,0.0439,123.053,4,https://api.spotify.com/v1/tracks/25uE7oq5sA2XtJSBGs7hPh,audio_features,spotify:track:25uE7oq5sA2XtJSBGs7hPh,0.0365
128,0.513,https://api.spotify.com/v1/audio-analysis/7nwLrDbHeqz4P8Rkb1nyeR,0.701,510693,0.538,7nwLrDbHeqz4P8Rkb1nyeR,0.899,4,0.111,-16.907,0,0.0968,120.007,4,https://api.spotify.com/v1/tracks/7nwLrDbHeqz4P8Rkb1nyeR,audio_features,spotify:track:7nwLrDbHeqz4P8Rkb1nyeR,0.074
129,0.765,https://api.spotify.com/v1/audio-analysis/0OLRjonR86ZQKjpsKmjwxz,0.664,450053,0.283,0OLRjonR86ZQKjpsKmjwxz,0.873,9,0.114,-15.76,1,0.0357,152.087,4,https://api.spotify.com/v1/tracks/0OLRjonR86ZQKjpsKmjwxz,audio_features,spotify:track:0OLRjonR86ZQKjpsKmjwxz,0.0808
130,0.987,https://api.spotify.com/v1/audio-analysis/31iEpIb6Tmtfi53CP8ymv6,0.0667,1070040,0.192,31iEpIb6Tmtfi53CP8ymv6,0.772,5,0.108,-16.135,1,0.0404,74.14,4,https://api.spotify.com/v1/tracks/31iEpIb6Tmtfi53CP8ymv6,audio_features,spotify:track:31iEpIb6Tmtfi53CP8ymv6,0.0379
131,0.992,https://api.spotify.com/v1/audio-analysis/0Bo1mfOaQbxFRZYBEEDuD9,0.157,594240,0.239,0Bo1mfOaQbxFRZYBEEDuD9,0.557,2,0.133,-15.528,0,0.0372,134.852,4,https://api.spotify.com/v1/tracks/0Bo1mfOaQbxFRZYBEEDuD9,audio_features,spotify:track:0Bo1mfOaQbxFRZYBEEDuD9,0.0662
132,0.989,https://api.spotify.com/v1/audio-analysis/01mi7jY32YE8GEYGj3GHyg,0.0805,694573,0.219,01mi7jY32YE8GEYGj3GHyg,0.53,2,0.114,-15.14,0,0.0409,174.269,4,https://api.spotify.com/v1/tracks/01mi7jY32YE8GEYGj3GHyg,audio_features,spotify:track:01mi7jY32YE8GEYGj3GHyg,0.0588
133,0.987,https://api.spotify.com/v1/audio-analysis/2Pyl9P7YLY4qwGWyI2Ls7M,0.168,593947,0.18,2Pyl9P7YLY4qwGWyI2Ls7M,0.672,2,0.104,-16.367,0,0.0402,127.964,4,https://api.spotify.com/v1/tracks/2Pyl9P7YLY4qwGWyI2Ls7M,audio_features,spotify:track:2Pyl9P7YLY4qwGWyI2Ls7M,0.0381
134,0.987,https://api.spotify.com/v1/audio-analysis/6uZgZGOO5MzgFwPew3iNEF,0.107,658787,0.186,6uZgZGOO5MzgFwPew3iNEF,0.907,2,0.114,-15.738,0,0.0366,76.713,3,https://api.spotify.com/v1/tracks/6uZgZGOO5MzgFwPew3iNEF,audio_features,spotify:track:6uZgZGOO5MzgFwPew3iNEF,0.038
135,0.984,https://api.spotify.com/v1/audio-analysis/0OpXhVOlkD07SMdFiIEv6o,0.0672,1176013,0.205,0OpXhVOlkD07SMdFiIEv6o,0.317,2,0.0824,-15.686,0,0.0397,73.419,4,https://api.spotify.com/v1/tracks/0OpXhVOlkD07SMdFiIEv6o,audio_features,spotify:track:0OpXhVOlkD07SMdFiIEv6o,0.0394
136,0.953,https://api.spotify.com/v1/audio-analysis/7bGb2OpaaomymFeek4i9Gy,0.091,415613,0.202,7bGb2OpaaomymFeek4i9Gy,0.0156,9,0.106,-16.292,0,0.0369,86.622,4,https://api.spotify.com/v1/tracks/7bGb2OpaaomymFeek4i9Gy,audio_features,spotify:track:7bGb2OpaaomymFeek4i9Gy,0.0568
137,0.972,https://api.spotify.com/v1/audio-analysis/0vPLWZNQ3CW7An6KnfKJwB,0.218,136533,0.296,0vPLWZNQ3CW7An6KnfKJwB,0.000136,4,0.103,-11.857,1,0.0368,99.85,3,https://api.spotify.com/v1/tracks/0vPLWZNQ3CW7An6KnfKJwB,audio_features,spotify:track:0vPLWZNQ3CW7An6KnfKJwB,0.3
138,0.967,https://api.spotify.com/v1/audio-analysis/332BYPUOsu8pcD2SUp5GjF,0.179,436493,0.207,332BYPUOsu8pcD2SUp5GjF,0.0397,8,0.114,-13.823,0,0.0331,84.035,4,https://api.spotify.com/v1/tracks/332BYPUOsu8pcD2SUp5GjF,audio_features,spotify:track:332BYPUOsu8pcD2SUp5GjF,0.163
139,0.982,https://api.spotify.com/v1/audio-analysis/353gveHiGuSe1UsGX7TnUp,0.35,129053,0.12,353gveHiGuSe1UsGX7TnUp,0.000129,1,0.112,-17.022,0,0.04,141.848,1,https://api.spotify.com/v1/tracks/353gveHiGuSe1UsGX7TnUp,audio_features,spotify:track:353gveHiGuSe1UsGX7TnUp,0.322
140,0.964,https://api.spotify.com/v1/audio-analysis/6Oc4uquVDVuUSHDJ7hFJVN,0.205,275613,0.213,6Oc4uquVDVuUSHDJ7hFJVN,6.29e-06,1,0.108,-15.04,0,0.0369,95.445,4,https://api.spotify.com/v1/tracks/6Oc4uquVDVuUSHDJ7hFJVN,audio_features,spotify:track:6Oc4uquVDVuUSHDJ7hFJVN,0.119
141,0.94,https://api.spotify.com/v1/audio-analysis/2qU83p2XiI547Kb6GED3zg,0.285,281400,0.173,2qU83p2XiI547Kb6GED3zg,9.76e-06,1,0.161,-14.173,0,0.0334,98.176,4,https://api.spotify.com/v1/tracks/2qU83p2XiI547Kb6GED3zg,audio_features,spotify:track:2qU83p2XiI547Kb6GED3zg,0.299
142,0.981,https://api.spotify.com/v1/audio-analysis/68FwbgrYYXucOLb9aDVwmd,0.21,155493,0.215,68FwbgrYYXucOLb9aDVwmd,7.94e-05,4,0.135,-13.79,1,0.0335,138.085,5,https://api.spotify.com/v1/tracks/68FwbgrYYXucOLb9aDVwmd,audio_features,spotify:track:68FwbgrYYXucOLb9aDVwmd,0.229
143,0.946,https://api.spotify.com/v1/audio-analysis/2kQa2ainewKrBdJIqMZgFn,0.398,161600,0.259,2kQa2ainewKrBdJIqMZgFn,0.326,1,0.169,-13.463,0,0.0332,106.459,3,https://api.spotify.com/v1/tracks/2kQa2ainewKrBdJIqMZgFn,audio_features,spotify:track:2kQa2ainewKrBdJIqMZgFn,0.418
144,0.975,https://api.spotify.com/v1/audio-analysis/2CNdyvWU0odjDfIPs8gjoX,0.191,189667,0.206,2CNdyvWU0odjDfIPs8gjoX,1.96e-05,8,0.096,-13.639,1,0.0366,127.897,3,https://api.spotify.com/v1/tracks/2CNdyvWU0odjDfIPs8gjoX,audio_features,spotify:track:2CNdyvWU0odjDfIPs8gjoX,0.0645
145,0.984,https://api.spotify.com/v1/audio-analysis/5Cf3xOGea8fH6PdNBzchEA,0.211,133987,0.221,5Cf3xOGea8fH6PdNBzchEA,0.00271,3,0.11,-14.263,1,0.0343,125.859,4,https://api.spotify.com/v1/tracks/5Cf3xOGea8fH6PdNBzchEA,audio_features,spotify:track:5Cf3xOGea8fH6PdNBzchEA,0.18
146,0.974,https://api.spotify.com/v1/audio-analysis/2yVW854BdpMUdmykXSmxxR,0.201,203293,0.232,2yVW854BdpMUdmykXSmxxR,0.011,1,0.15,-14.075,0,0.0345,102.757,4,https://api.spotify.com/v1/tracks/2yVW854BdpMUdmykXSmxxR,audio_features,spotify:track:2yVW854BdpMUdmykXSmxxR,0.168
147,0.984,https://api.spotify.com/v1/audio-analysis/7tPyuAaDCzYXvpwZnjbktT,0.107,328853,0.221,7tPyuAaDCzYXvpwZnjbktT,0.00391,1,0.181,-11.901,0,0.0452,68.505,3,https://api.spotify.com/v1/tracks/7tPyuAaDCzYXvpwZnjbktT,audio_features,spotify:track:7tPyuAaDCzYXvpwZnjbktT,0.0396
